listings_x,price_sum_x,price_mean_x,price_median,price_std_x,lq_x,uq_x,listings_y,price_sum_y,price_mean_y,price_std_y,lq_y,uq_y,change_listings,change_price_sum,change_price_mean,change_price_std,change_lq,change_uq,LSOA11CD,LSOA11NM,MSOA11CD,MSOA11NM,LAD11CD,LAD11NM,RGN11CD,RGN11NM,USUALRES,HHOLDRES,COMESTRES,POPDEN,HHOLDS,AVHHOLDSZ,latitude,longitude,geometry,medianincome,house_price_year_ending_dec_2016,house_price_year_ending_mar_2021,house_price_change_16to21,deprivation,gent
7,665,95,86,35.27510926,69,113,14,803,57.35714286,53.59335083,35,38,-7,-138,37.64,32.41,0.28,31,E01003760,Redbridge 009B,E02000759,Redbridge 009,E09000026,Redbridge,E12000007,London,1783,1783,0,58.6,661,2.7,541099.6625,190962.2677,POINT (541099.6625 190962.2677),39240,395000,470000,75000,6,0.48
3,248,82.66666667,70,61.97849089,49,110,5,372,74.4,34.5947973,61,89,-2,-124,8.27,35.41,0.98,-40,E01003762,Redbridge 009D,E02000759,Redbridge 009,E09000026,Redbridge,E12000007,London,1620,1604,16,64.8,656,2.4,540916.2839,190646.8634,POINT (540916.2839 190646.8634),42360,420000,534000,114000,7,0.3
6,211,35.16666667,40,8.975893642,32.5,40.75,2,83,41.5,2.121320344,40.75,42.25,4,128,-6.33,37.88,-31.77,-9.75,E01003763,Redbridge 009E,E02000759,Redbridge 009,E09000026,Redbridge,E12000007,London,1875,1875,0,26.9,657,2.9,541777.963,190529.7512,POINT (541777.963 190529.7512),40520,474975,473000,-1975,7,0.46
14,903,64.5,43.5,48.37950933,36.25,79,9,928,103.1111111,56.48770761,50,126,5,-25,-38.61,-12.99,-1.62,-89.75,E01003764,Redbridge 009F,E02000759,Redbridge 009,E09000026,Redbridge,E12000007,London,1962,1954,8,36.9,835,2.3,541099.2729,189794.0144,POINT (541099.2729 189794.0144),42280,588625,588750,125,7,0.56
3,124,41.33333333,40,8.082903769,37,45,4,347,86.75,68.91238399,50,90.25,-1,-223,-45.42,-28.91,-41.92,-53.25,E01003765,Redbridge 009G,E02000759,Redbridge 009,E09000026,Redbridge,E12000007,London,1574,1574,0,68,642,2.5,540813.2083,190237.1374,POINT (540813.2083000001 190237.1374),44040,552775,580000,27225,9,0.54
3,58,19.33333333,18,3.214550254,17.5,20.5,2,82,41,15.55634919,35.5,46.5,1,-24,-21.67,2.44,-32.29,-29,E01003767,Redbridge 024B,E02000774,Redbridge 024,E09000026,Redbridge,E12000007,London,1864,1864,0,92.6,567,3.3,545776.2954,187333.278,POINT (545776.2953999999 187333.278),33410,378500,460000,81500,4,0.52
2,115,57.5,57.5,60.1040764,36.25,78.75,3,221,73.66666667,9.712534856,69.5,79,-1,-106,-16.17,47.79,-9.4,-42.75,E01003769,Redbridge 022A,E02000772,Redbridge 022,E09000026,Redbridge,E12000007,London,1730,1711,19,71.6,557,3.1,546333.7646,187459.4824,POINT (546333.7646 187459.4824),33300,249998,470000,220002,4,0.48
3,444,148,175,51.15662225,132,177.5,2,78,39,1.414213562,38.5,39.5,1,366,109,173.59,12.66,92.5,E01003770,Redbridge 022B,E02000772,Redbridge 022,E09000026,Redbridge,E12000007,London,2609,2481,128,37.5,848,2.9,546493.0709,188555.9632,POINT (546493.0709 188555.9632),37110,407500,462500,55000,6,0.53
6,311,51.83333333,52.5,23.17254122,37.75,72.5,2,349,174.5,181.7264428,110.25,238.75,4,-38,-122.67,-129.23,-87.08,-201,E01003772,Redbridge 024D,E02000774,Redbridge 024,E09000026,Redbridge,E12000007,London,1700,1700,0,111.5,524,3.2,545669.6279,187932.4304,POINT (545669.6279 187932.4304),36000,402500,437500,35000,6,0.46
3,102,34,33,14.52583905,26.5,41,2,83,41.5,12.02081528,37.25,45.75,1,19,-7.5,20.98,-22.72,-19.25,E01003773,Redbridge 022D,E02000772,Redbridge 022,E09000026,Redbridge,E12000007,London,1673,1673,0,70.7,579,2.9,546675.4188,187715.1765,POINT (546675.4188 187715.1765),38010,393750,426500,32750,6,0.43
6,539,89.83333333,80,31.24366602,75,92.5,8,1018,127.25,78.86290093,77.25,183.25,-2,-479,-37.42,1.14,-46.01,-108.25,E01003774,Redbridge 014A,E02000764,Redbridge 014,E09000026,Redbridge,E12000007,London,1764,1750,14,68.9,867,2,540465.6535,189265.8908,POINT (540465.6535 189265.8908),45700,450000,496000,46000,8,0.55
4,438,109.5,54,128.6506899,32.25,131.25,3,141,47,25.11971337,32.5,54.5,1,297,62.5,28.88,96.15,-22.25,E01003775,Redbridge 014B,E02000764,Redbridge 014,E09000026,Redbridge,E12000007,London,1736,1736,0,52.5,686,2.5,540004.3924,189544.3027,POINT (540004.3924 189544.3027),45760,501500,510000,8500,9,0.52
4,360,90,46.5,101.5513007,27.75,108.75,1,32,32,0,32,32,3,328,58,46.5,69.55,-4.25,E01003776,Redbridge 014C,E02000764,Redbridge 014,E09000026,Redbridge,E12000007,London,1653,1632,21,47.8,932,1.8,539940.1475,189062.4108,POINT (539940.1475 189062.4108),39360,405000,400000,-5000,4,0.54
10,1067,106.7,37,149.6722716,30,96.25,3,202,67.33333333,23.11565126,56.5,79.5,7,865,39.37,13.88,93.17,-49.5,E01003777,Redbridge 014D,E02000764,Redbridge 014,E09000026,Redbridge,E12000007,London,1772,1740,32,75.2,856,2,540643.0656,188710.7915,POINT (540643.0656 188710.7915),46470,422500,665000,242500,9,0.54
8,905,113.125,44,147.9347709,23.75,118.25,7,665,95,68.26419266,49.5,120.5,1,240,18.13,-24.26,98.43,-96.75,E01003778,Redbridge 014E,E02000764,Redbridge 014,E09000026,Redbridge,E12000007,London,1839,1831,8,52.5,879,2.1,540236.7678,188482.5525,POINT (540236.7678 188482.5525),44850,421800,447500,25700,8,0.52
6,321,53.5,33.5,53.21184079,25.75,46.5,4,253,63.25,25.03830399,50.75,77.5,2,68,-9.75,8.46,2.46,-51.75,E01003779,Redbridge 014F,E02000764,Redbridge 014,E09000026,Redbridge,E12000007,London,1585,1485,100,94.7,708,2.1,540108.4699,188128.714,POINT (540108.4699 188128.714),43720,470700,780000,309300,7,0.49
3,356,118.6666667,146,64.50064599,95.5,155.5,4,463,115.75,73.38199143,71.25,137,-1,-107,2.92,72.62,-6.75,-41.5,E01003780,Redbridge 014G,E02000764,Redbridge 014,E09000026,Redbridge,E12000007,London,1516,1516,0,50.5,507,3,539726.1789,189985.2082,POINT (539726.1789000001 189985.2082),49630,875000,980000,105000,10,0.4
5,469,93.8,99,63.55863435,35,140,1,65,65,0,65,65,4,404,28.8,99,-1.44,-30,E01003782,Redbridge 026B,E02000776,Redbridge 026,E09000026,Redbridge,E12000007,London,1755,1755,0,104.8,518,3.4,544164.4482,186958.1493,POINT (544164.4482 186958.1493),34280,285000,570000,285000,4,0.46
2,83,41.5,41.5,19.09188309,34.75,48.25,1,127,127,0,127,127,1,-44,-85.5,41.5,-107.91,-92.25,E01003784,Redbridge 029B,E02000779,Redbridge 029,E09000026,Redbridge,E12000007,London,1760,1760,0,127.4,546,3.2,542919.7645,186827.4336,POINT (542919.7645 186827.4336),35560,265000,383000,118000,5,0.45
6,425,70.83333333,54.5,42.90182591,45.5,82.25,3,496,165.3333333,78.48779098,123,200.5,3,-71,-94.5,-23.99,-80.1,-155,E01003785,Redbridge 029C,E02000779,Redbridge 029,E09000026,Redbridge,E12000007,London,1904,1898,6,51.6,704,2.7,542941.6025,186592.4695,POINT (542941.6025 186592.4695),34270,215500,236500,21000,4,0.53
3,104,34.66666667,30,18.44812547,24.5,42.5,2,66,33,9.899494937,29.5,36.5,1,38,1.67,20.1,-11.05,-12,E01003786,Redbridge 026C,E02000776,Redbridge 026,E09000026,Redbridge,E12000007,London,1419,1419,0,109.1,442,3.2,544088.2617,187600.6426,POINT (544088.2617 187600.6426),39300,461000,472500,11500,7,0.46
6,315,52.5,47.5,20.18662924,35,67.5,1,76,76,0,76,76,5,239,-23.5,47.5,-55.81,-41,E01003787,Redbridge 026D,E02000776,Redbridge 026,E09000026,Redbridge,E12000007,London,1536,1532,4,113.9,469,3.3,544029.8716,187276.7246,POINT (544029.8716 187276.7246),36860,342250,467000,124750,6,0.42
9,4295,477.2222222,80,496.1609562,65,1000,4,291,72.75,18.53600101,65,80.75,5,4004,404.47,61.46,431.16,-15.75,E01003788,Redbridge 029D,E02000779,Redbridge 029,E09000026,Redbridge,E12000007,London,1852,1816,36,116.4,645,2.8,543185.519,187106.3742,POINT (543185.519 187106.3742),34300,213500,224500,11000,4,0.51
2,216,108,108,115.9655121,67,149,5,558,111.6,115.0230412,57,82,-3,-342,-3.6,-7.02,58.97,-15,E01003789,Redbridge 018A,E02000768,Redbridge 018,E09000026,Redbridge,E12000007,London,1444,1444,0,46.7,625,2.3,540532.4894,187961.6003,POINT (540532.4894 187961.6003),48390,583000,778000,195000,8,0.62
6,381,63.5,50.5,49.20873906,42.5,57.75,3,234,78,16.09347694,69.5,85.5,3,147,-14.5,34.41,-20.29,-43,E01003790,Redbridge 027A,E02000777,Redbridge 027,E09000026,Redbridge,E12000007,London,1417,1417,0,16.6,557,2.5,541723.2784,187240.5174,POINT (541723.2784 187240.5174),43290,735000,735000,0,6,0.42
14,1055,75.35714286,66.5,45.37808204,42.5,95,10,686,68.6,46.52167953,40,81,4,369,6.76,19.98,5.38,-38.5,E01003791,Redbridge 027B,E02000777,Redbridge 027,E09000026,Redbridge,E12000007,London,1488,1485,3,11.5,540,2.8,540288.713,187007.906,POINT (540288.713 187007.906),46360,794500,925000,130500,6,0.44
11,895,81.36363636,60,58.10898851,43.5,101,4,570,142.5,107.4321491,53.75,225.25,7,325,-61.14,-47.43,4.36,-181.75,E01003792,Redbridge 027C,E02000777,Redbridge 027,E09000026,Redbridge,E12000007,London,1422,1394,28,18.2,508,2.7,541237.2085,186304.099,POINT (541237.2084999999 186304.099),47520,665000,984050,319050,7,0.37
2,148,74,74,36.76955262,61,87,5,428,85.6,57.25644069,32,110,-3,-280,-11.6,16.74,4.77,-49,E01003793,Redbridge 027D,E02000777,Redbridge 027,E09000026,Redbridge,E12000007,London,1556,1556,0,27.3,760,2,540839.7384,186744.0623,POINT (540839.7384 186744.0623),37440,327500,357500,30000,4,0.53
2,75,37.5,37.5,17.67766953,31.25,43.75,1,30,30,0,30,30,1,45,7.5,37.5,-12.32,1.25,E01003794,Redbridge 018B,E02000768,Redbridge 018,E09000026,Redbridge,E12000007,London,1472,1472,0,41.4,544,2.7,541183.1848,189059.6264,POINT (541183.1848 189059.6264),45810,595000,715000,120000,9,0.43
6,844,140.6666667,64,155.5964867,36.75,215.75,3,381,127,113.2607611,65,176,3,463,13.67,-49.26,90.6,-139.25,E01003795,Redbridge 018C,E02000768,Redbridge 018,E09000026,Redbridge,E12000007,London,1178,1178,0,15,433,2.7,541298.0718,188158.1318,POINT (541298.0718 188158.1318),49120,845000,1050000,205000,9,0.44
6,464,77.33333333,58.5,66.30133231,29.75,92.5,3,287,95.66666667,63.61079573,61,123.5,3,177,-18.33,-5.11,5.3,-93.75,E01003796,Redbridge 018D,E02000768,Redbridge 018,E09000026,Redbridge,E12000007,London,1566,1566,0,63.6,638,2.5,540969.7373,188133.3036,POINT (540969.7373 188133.3036),46310,535000,760000,225000,8,0.45
4,478,119.5,107.5,68.78226516,67,160,6,879,146.5,95.7846543,79.25,178.75,-2,-401,-27,11.72,-10.47,-111.75,E01003797,Richmond upon Thames 001A,E02000784,Richmond upon Thames 001,E09000027,Richmond upon Thames,E12000007,London,1479,1445,34,35,523,2.8,522015.2325,177091.265,POINT (522015.2325 177091.265),63020,2175000,2400000,225000,9,0.54
9,3420,380,185,611.636943,130,240,7,2230,318.5714286,210.0102038,136.5,473.5,2,1190,61.43,-25.01,475.14,-343.5,E01003798,Richmond upon Thames 001B,E02000784,Richmond upon Thames 001,E09000027,Richmond upon Thames,E12000007,London,1503,1503,0,67.6,691,2.2,521825.9307,176692.2365,POINT (521825.9307 176692.2365),51650,1070000,1224157,154157,9,0.45
11,1596,145.0909091,125,80.63554371,85,207.5,5,1490,298,366.0853726,54,379,6,106,-152.91,-241.09,26.64,-294,E01003799,Richmond upon Thames 001C,E02000784,Richmond upon Thames 001,E09000027,Richmond upon Thames,E12000007,London,1621,1621,0,19.6,653,2.5,522783.8467,176588.0927,POINT (522783.8467 176588.0927),59180,1677500,1910750,233250,9,0.42
4,3130,782.5,130,1345.799019,81.25,831.25,6,1373,228.8333333,210.7865429,100,219.5,-2,1757,553.67,-80.79,1245.8,-138.25,E01003800,Richmond upon Thames 001D,E02000784,Richmond upon Thames 001,E09000027,Richmond upon Thames,E12000007,London,1573,1573,0,61.2,640,2.5,522435.2647,177341.9932,POINT (522435.2647 177341.9932),47670,1152500,2000000,847500,7,0.44
10,845,84.5,87.5,41.16430493,54.5,123.75,14,3094,221,244.6573742,111,231.75,-4,-2249,-136.5,-157.16,-69.84,-177.25,E01003801,Richmond upon Thames 001E,E02000784,Richmond upon Thames 001,E09000027,Richmond upon Thames,E12000007,London,1321,1304,17,41,534,2.4,522504.1912,177908.816,POINT (522504.1912 177908.816),52860,1070000,1010000,-60000,10,0.53
2,270,135,135,63.63961031,112.5,157.5,10,2564,256.4,206.205507,122.75,320.75,-8,-2294,-121.4,-71.21,-59.11,-208.25,E01003802,Richmond upon Thames 001F,E02000784,Richmond upon Thames 001,E09000027,Richmond upon Thames,E12000007,London,1328,1328,0,33.8,623,2.1,522959.4512,177346.3566,POINT (522959.4512 177346.3566),53300,1175000,1235000,60000,10,0.5
5,381,76.2,56,46.44566718,55,90,4,618,154.5,158.0137125,47,208,1,-237,-78.3,-102.01,-0.55,-153,E01003803,Richmond upon Thames 001G,E02000784,Richmond upon Thames 001,E09000027,Richmond upon Thames,E12000007,London,1474,1474,0,72.6,632,2.3,522246.1633,177606.0847,POINT (522246.1633 177606.0847),41320,950000,687500,-262500,4,0.53
13,1875,144.2307692,75,210.6027674,40,100,7,631,90.14285714,40.895919,57,123.5,6,1244,54.09,34.1,153.6,-83.5,E01003804,Richmond upon Thames 005A,E02000788,Richmond upon Thames 005,E09000027,Richmond upon Thames,E12000007,London,1758,1758,0,97.4,768,2.3,520021.5043,175201.0185,POINT (520021.5043 175201.0185),50320,910000,655000,-255000,10,0.48
9,1939,215.4444444,96,223.7108128,36,335,10,2546,254.6,187.5267092,82.25,409,-1,-607,-39.16,-91.53,141.46,-373,E01003805,Richmond upon Thames 012A,E02000795,Richmond upon Thames 012,E09000027,Richmond upon Thames,E12000007,London,1673,1667,6,21,593,2.8,519999.7189,174495.5259,POINT (519999.7189 174495.5259),58540,1531001,1647160,116159,10,0.46
4,771,192.75,192.5,163.4021114,64,321.25,3,531,177,121.7908043,107.5,221,1,240,15.75,70.71,55.9,-157,E01003806,Richmond upon Thames 012B,E02000795,Richmond upon Thames 012,E09000027,Richmond upon Thames,E12000007,London,1605,1481,124,3.9,523,2.8,520871.9339,173475.5898,POINT (520871.9339 173475.5898),61330,1487500,1700000,212500,9,0.39
18,1953,108.5,76,144.0948421,50,88.75,12,1416,118,57.02152704,80.75,164,6,537,-9.5,18.98,63.34,-114,E01003807,Richmond upon Thames 005B,E02000788,Richmond upon Thames 005,E09000027,Richmond upon Thames,E12000007,London,1795,1795,0,97.7,817,2.2,520388.1466,175540.2557,POINT (520388.1466 175540.2557),48840,640000,1020750,380750,9,0.41
7,1042,148.8571429,142,102.1264389,82.5,171,3,660,220,80.54191455,196.5,266.5,4,382,-71.14,61.46,-94.37,-184,E01003808,Richmond upon Thames 005C,E02000788,Richmond upon Thames 005,E09000027,Richmond upon Thames,E12000007,London,1782,1782,0,131.4,793,2.2,520777.218,175575.6929,POINT (520777.218 175575.6929),51450,933000,867500,-65500,9,0.54
9,1170,130,75,106.2132289,60,160,4,651,162.75,187.0265133,57,181.75,5,519,-32.75,-112.03,49.21,-121.75,E01003809,Richmond upon Thames 005D,E02000788,Richmond upon Thames 005,E09000027,Richmond upon Thames,E12000007,London,1735,1719,16,44.2,657,2.6,520978.8491,175147.0338,POINT (520978.8491 175147.0338),56050,1120000,1375000,255000,9,0.52
8,722,90.25,75,50.85202623,61.5,101.25,1,72,72,0,72,72,7,650,18.25,75,-21.15,-10.5,E01003810,Richmond upon Thames 019A,E02000802,Richmond upon Thames 019,E09000027,Richmond upon Thames,E12000007,London,1605,1597,8,84.8,613,2.6,514764.1516,171476.7108,POINT (514764.1516 171476.7108),49130,750000,825000,75000,9,0.48
9,920,102.2222222,95,54.77859477,70,95,6,557,92.83333333,45.9974637,66.25,111.25,3,363,9.39,49,-11.47,-41.25,E01003811,Richmond upon Thames 018A,E02000801,Richmond upon Thames 018,E09000027,Richmond upon Thames,E12000007,London,1548,1548,0,86.8,640,2.4,515403.2878,171541.6488,POINT (515403.2878 171541.6488),50610,631000,660250,29250,10,0.36
6,550,91.66666667,55,106.7963795,42.5,63,3,771,257,108.0555413,202,310,3,-221,-165.33,-53.06,-95.2,-267.5,E01003812,Richmond upon Thames 018B,E02000801,Richmond upon Thames 018,E09000027,Richmond upon Thames,E12000007,London,1836,1836,0,63.3,772,2.4,515023.0077,171763.2809,POINT (515023.0077 171763.2809),47040,530000,695000,165000,9,0.44
6,245,40.83333333,39,5.741660619,38,43.75,2,108,54,22.627417,46,62,4,137,-13.17,16.37,-40.26,-24,E01003813,Richmond upon Thames 019B,E02000802,Richmond upon Thames 019,E09000027,Richmond upon Thames,E12000007,London,1630,1618,12,51.4,643,2.5,514038.6303,171394.7858,POINT (514038.6303 171394.7858),48940,937500,767500,-170000,10,0.45
8,845,105.625,45.5,160.4849236,37.5,67.5,6,398,66.33333333,20.2649122,48.25,84.25,2,447,39.29,25.24,112.23,-46.75,E01003814,Richmond upon Thames 019C,E02000802,Richmond upon Thames 019,E09000027,Richmond upon Thames,E12000007,London,1714,1606,108,40.3,760,2.1,514938.7642,171004.6441,POINT (514938.7642 171004.6441),44990,404420,555000,150580,8,0.44
6,715,119.1666667,110,54.444161,100,146.25,5,280,56,36.70830969,38,45,1,435,63.17,73.29,16.44,55,E01003815,Richmond upon Thames 019D,E02000802,Richmond upon Thames 019,E09000027,Richmond upon Thames,E12000007,London,1798,1794,4,34.7,824,2.2,514401.4104,170810.0711,POINT (514401.4104 170810.0711),43690,510000,575400,65400,8,0.51
7,1281,183,200,96.91749068,107.5,250,4,883,220.75,109.4086377,204.75,268,3,398,-37.75,90.59,-107.83,-160.5,E01003816,Richmond upon Thames 012C,E02000795,Richmond upon Thames 012,E09000027,Richmond upon Thames,E12000007,London,1707,1707,0,5.6,640,2.7,518773.4206,172921.0659,POINT (518773.4206 172921.0659),52300,1700000,1670000,-30000,7,0.57
15,2860,190.6666667,150,170.3411144,75.5,245,12,2447,203.9166667,141.2679326,105.5,260.5,3,413,-13.25,8.73,64.84,-185,E01003817,Richmond upon Thames 012D,E02000795,Richmond upon Thames 012,E09000027,Richmond upon Thames,E12000007,London,1913,1689,224,4.7,867,1.9,519163.6039,171808.9242,POINT (519163.6039 171808.9242),44930,445000,750000,305000,8,0.45
8,1753,219.125,58.5,401.0445068,53.75,112.75,10,872,87.2,61.47953589,51.75,99.5,-2,881,131.93,-2.98,349.29,-45.75,E01003818,Richmond upon Thames 017A,E02000800,Richmond upon Thames 017,E09000027,Richmond upon Thames,E12000007,London,1560,1560,0,32.1,661,2.4,516799.826,171956.6486,POINT (516799.826 171956.6486),41940,558725,560000,1275,9,0.43
7,400,57.14285714,40,45.35573676,30,65,5,362,72.4,24.64345755,62,73,2,38,-15.26,15.36,-16.64,-43,E01003819,Richmond upon Thames 017B,E02000800,Richmond upon Thames 017,E09000027,Richmond upon Thames,E12000007,London,1675,1675,0,16,747,2.2,516817.2721,172679.8107,POINT (516817.2721 172679.8107),35610,414000,660000,246000,3,0.38
7,533,76.14285714,65,41.48264123,49,102.5,6,943,157.1666667,118.3138482,65.5,254.5,1,-410,-81.02,-53.31,-24.02,-205.5,E01003820,Richmond upon Thames 017C,E02000800,Richmond upon Thames 017,E09000027,Richmond upon Thames,E12000007,London,1949,1949,0,66,751,2.6,517238.8904,171712.5154,POINT (517238.8904 171712.5154),40250,607500,680000,72500,7,0.49
10,2281,228.1,100,301.921789,82.25,169.75,3,1078,359.3333333,278.7513827,223.5,502,7,1203,-131.23,-178.75,78.42,-419.75,E01003821,Richmond upon Thames 008A,E02000791,Richmond upon Thames 008,E09000027,Richmond upon Thames,E12000007,London,1513,1438,75,51.4,784,1.8,518226.4232,174031.3452,POINT (518226.4232 174031.3452),49200,740000,725000,-15000,10,0.42
3,261,87,90,14.73091986,80.5,95,0,0,0,0,0,0,3,261,87,90,14.73,80.5,E01003822,Richmond upon Thames 023A,E02000806,Richmond upon Thames 023,E09000027,Richmond upon Thames,E12000007,London,1444,1420,24,38.6,516,2.8,513836.1307,170118.6208,POINT (513836.1307 170118.6208),50650,968750,1125000,156250,10,0.35
26,4494,172.8461538,124,125.2449416,70.5,251.25,20,3428,171.4,150.4485924,80.5,168.5,6,1066,1.45,-26.45,44.74,-98,E01003823,Richmond upon Thames 023B,E02000806,Richmond upon Thames 023,E09000027,Richmond upon Thames,E12000007,London,1638,1638,0,3.8,796,2.1,515888.5251,168705.9165,POINT (515888.5251 168705.9165),45660,459000,564000,105000,9,0.45
3,310,103.3333333,100,55.07570547,75,130,5,473,94.6,42.94531406,63,127,-2,-163,8.73,57.05,-7.92,-52,E01003824,Richmond upon Thames 023C,E02000806,Richmond upon Thames 023,E09000027,Richmond upon Thames,E12000007,London,1661,1641,20,51,649,2.5,513392.7991,170285.5299,POINT (513392.7991 170285.5299),48270,565000,734125,169125,10,0.33
4,345,86.25,77.5,64.20994212,33.75,130,3,215,71.66666667,64.14306925,35,94.5,1,130,14.58,13.36,29.21,-60.75,E01003825,Richmond upon Thames 023D,E02000806,Richmond upon Thames 023,E09000027,Richmond upon Thames,E12000007,London,1762,1762,0,51.2,653,2.7,512674.9995,170298.329,POINT (512674.9995 170298.329),46720,680000,689975,9975,10,0.46
3,341,113.6666667,115,37.01801363,95.5,132.5,0,0,0,0,0,0,3,341,113.67,115,37.02,95.5,E01003826,Richmond upon Thames 023E,E02000806,Richmond upon Thames 023,E09000027,Richmond upon Thames,E12000007,London,1768,1695,73,16.3,760,2.2,512696.1568,169529.7272,POINT (512696.1568 169529.7272),40250,449950,582500,132550,4,0.39
13,1175,90.38461538,80,69.45926679,43,110,8,1181,147.625,129.3687283,62,192.25,5,-6,-57.24,-49.37,7.46,-149.25,E01003827,Richmond upon Thames 023F,E02000806,Richmond upon Thames 023,E09000027,Richmond upon Thames,E12000007,London,1712,1712,0,37.6,800,2.1,513475.8686,169524.7679,POINT (513475.8686 169524.7679),44610,440000,575000,135000,9,0.49
5,318,63.6,43,30.98870762,40,96,0,0,0,0,0,0,5,318,63.6,43,30.99,40,E01003828,Richmond upon Thames 020A,E02000803,Richmond upon Thames 020,E09000027,Richmond upon Thames,E12000007,London,1517,1517,0,48.9,630,2.4,513037.2938,170684.7002,POINT (513037.2938 170684.7002),43140,599975,639750,39775,9,0.35
2,364,182,182,4.242640687,180.5,183.5,3,243,81,37.32291521,59.5,93,-1,121,101,144.68,-55.26,87.5,E01003829,Richmond upon Thames 020B,E02000803,Richmond upon Thames 020,E09000027,Richmond upon Thames,E12000007,London,1675,1675,0,41.9,686,2.4,513150.3146,171541.4082,POINT (513150.3146 171541.4082),36790,450000,540000,90000,3,0.44
7,665,95,40,98.44626284,37.5,110,3,271,90.33333333,64.50064599,53.5,113.5,4,394,4.67,-24.5,44.95,-76,E01003830,Richmond upon Thames 020C,E02000803,Richmond upon Thames 020,E09000027,Richmond upon Thames,E12000007,London,1760,1760,0,35,734,2.4,513643.1471,171045.376,POINT (513643.1471 171045.376),41950,572475,570000,-2475,8,0.44
2,174,87,87,89.09545443,55.5,118.5,0,0,0,0,0,0,2,174,87,87,89.1,55.5,E01003831,Richmond upon Thames 020D,E02000803,Richmond upon Thames 020,E09000027,Richmond upon Thames,E12000007,London,1618,1611,7,51.1,697,2.3,512764.5259,171382.0613,POINT (512764.5259 171382.0613),40150,393500,425000,31500,8,0.41
2,165,82.5,82.5,17.67766953,76.25,88.75,1,35,35,0,35,35,1,130,47.5,82.5,-17.32,41.25,E01003832,Richmond upon Thames 020E,E02000803,Richmond upon Thames 020,E09000027,Richmond upon Thames,E12000007,London,1431,1431,0,64.3,681,2.1,512402.4039,171068.4046,POINT (512402.4039 171068.4046),35020,360000,360000,0,2,0.43
2,135,67.5,67.5,38.89087297,53.75,81.25,3,188,62.66666667,38.47510017,40.5,75,-1,-53,4.83,29.02,-1.61,-21.25,E01003833,Richmond upon Thames 020F,E02000803,Richmond upon Thames 020,E09000027,Richmond upon Thames,E12000007,London,1386,1352,34,70.3,658,2.1,512768.8696,170852.1008,POINT (512768.8696 170852.1008),37820,312500,395000,82500,6,0.37
